key_regions	globalkey	localkey	length	length_norepeat	n_stepwise	%_stepwise	n_ascending	n_descending	bd	stepwise_bd	stepwise_chords	ascending_bd	ascending_chords	descending_bd	descending_chords	ixa	ixb
511	d	v	10	10	4	40.0	1	3	1 5 7 4 2 #7 1 7 6 5	['#7 1 7 6']	['V65 i v6 iv6']	['#7 1']	['V65 i']	['1 7 6']	['i v6 iv6']	('c14n04_fuguete', 56)	('c14n04_fuguete', 65)
512	d	ii	5	3	2	66.7	0	2	1 7 6	['1 1 7 7']	['i ii2 v6 V2/iv']	[]	[]	['1 1 7 7']	['i ii2 v6 V2/iv']	('c14n04_fuguete', 66)	('c14n04_fuguete', 70)
513	d	v	8	7	5	71.4	5	0	#7 1 2 3 4 5 1	['#7 1 2 3 4 5 5']	['V65 i V43 i6 ii%65 V V7']	['#7 1 2 3 4 5 5']	['V65 i V43 i6 ii%65 V V7']	[]	[]	('c14n04_fuguete', 71)	('c14n04_fuguete', 78)
514	d	i	43	40	24	60.0	14	10	5 #7 1 #7 1 2 3 2 5 4 3 2 5 2 3 #7 1 #7 1 2 3 2 5 4 3 2 #7 5 1 4 5 1 2 3 5 1 2 5 #3 4	['#7 1 #7 1 2 3 2', '5 4 3 2', '2 3', '#7 1 #7 1 2 3 2', '5 4 3 2', '4 5 5', '1 2 3', '1 2', '#3']	['V65 i V65 i V43 i6 V43', 'i64 V2 i6 V43', 'V43 i6', 'V65 i V65 i V43 i6 V43', 'i64 V2 i6 V43', 'IV7(9) V V7', 'i V43 i6', 'i V43', 'V65/iv']	['#7 1', '#7 1 2 3', '2 3', '#7 1', '#7 1 2 3', '4 5 5', '1 2 3', '1 2', '#3']	['V65 i', 'V65 i V43 i6', 'V43 i6', 'V65 i', 'V65 i V43 i6', 'IV7(9) V V7', 'i V43 i6', 'i V43', 'V65/iv']	['1 #7', '3 2', '5 4 3 2', '1 #7', '3 2', '5 4 3 2']	['i V65', 'i6 V43', 'i64 V2 i6 V43', 'i V65', 'i6 V43', 'i64 V2 i6 V43']	('c14n04_fuguete', 80)	('c14n04_fuguete', 123)
515	d	III	11	10	6	60.0	2	4	7 1 7 6 5 b7 6 2 7 1	['7 1 7 6 5 5', 'b7 6', '7']	['V65 I V6 V43/V V V', 'v6 IV6', 'V65']	['7 1', '7']	['V65 I', 'V65']	['1 7 6 5 5', 'b7 6']	['I V6 V43/V V V', 'v6 IV6']	('c14n04_fuguete', 124)	('c14n04_fuguete', 135)
516	d	VII	4	4	1	25.0	0	1	2 1 5 1	['2 1']	['V43 I']	[]	[]	['2 1']	['V43 I']	('c14n04_fuguete', 136)	('c14n04_fuguete', 139)
517	d	i	32	27	16	59.3	11	5	4 6 1 7 6 5 #3 4 2 3 1 2 #7 1 4 5 #6 1 #7 1 5 3 2 3 4 5 6	['1 7 6 6 5', '#3 4', '2 3', '1 2', '#7 1', '4 5 #6', '1 #7 1', '3 2 2 3 4 4 5 5 6']	['i v6 iv6(2) iv6 V', 'V65/iv iv', 'V65/III III', 'VI6 #viio6', 'V65 i', 'ii6 V #vi%7', 'IV64 V65 i', 'i6 ii%7 V65/III III iv7 iio6 v7(9) III6 VIM7(9)']	['#3 4', '2 3', '1 2', '#7 1', '4 5 #6', '#7 1', '2 2 3 4 4 5 5 6']	['V65/iv iv', 'V65/III III', 'VI6 #viio6', 'V65 i', 'ii6 V #vi%7', 'V65 i', 'ii%7 V65/III III iv7 iio6 v7(9) III6 VIM7(9)']	['1 7 6 6 5', '1 #7', '3 2 2']	['i v6 iv6(2) iv6 V', 'IV64 V65', 'i6 ii%7 V65/III']	('c14n04_fuguete', 141)	('c14n04_fuguete', 173)
518	d	III	9	8	4	50.0	3	1	5 1 4 5 1 7 #1 2	['4 5', '1 1 7 #1']	['ii65 V7', 'I ii2 V6 V65/ii']	['4 5', '7 #1']	['ii65 V7', 'V6 V65/ii']	['1 1 7']	['I ii2 V6']	('c14n04_fuguete', 174)	('c14n04_fuguete', 183)
519	d	i	41	41	27	65.9	14	13	1 2 5 #3 4 2 #3 #6 #4 5 1 #7 1 2 3 2 5 4 3 #7 1 5 2 1 #7 1 #7 1 2 3 2 5 4 3 2 5 4 3 4 5 1	['1 2', '#3 4', '2 #3', '#4 5', '1 #7 1 2 3 2', '5 4 3', '#7 1', '2 1 #7 1 #7 1 2 3 2', '5 4 3 2', '5 4 3 4 5']	['i ii7', 'V65/iv IV', 'ii vi%7/V', 'V65/V V', 'i V65 i V43 i6 V43', 'i64 V2 i6', 'V65 i', 'V43 i V65 i V65 i V43 i6 V43', 'i64 V2 i6 V43', 'V V2 i6 ii%65 V']	['1 2', '#3 4', '2 #3', '#4 5', '#7 1 2 3', '#7 1', '#7 1', '#7 1 2 3', '3 4 5']	['i ii7', 'V65/iv IV', 'ii vi%7/V', 'V65/V V', 'V65 i V43 i6', 'V65 i', 'V65 i', 'V65 i V43 i6', 'i6 ii%65 V']	['1 #7', '3 2', '5 4 3', '2 1 #7', '1 #7', '3 2', '5 4 3 2', '5 4 3']	['i V65', 'i6 V43', 'i64 V2 i6', 'V43 i V65', 'i V65', 'i6 V43', 'i64 V2 i6 V43', 'V V2 i6']	('c14n04_fuguete', 184)	('c14n04_fuguete', 224)
520	b	i	21	16	9	56.2	3	6	1 7 6 5 #7 1 7 6 5 1 5 #3 4 2 3 1	['1 7 7 6 6 5', '#7 1 7 7 6 6 5', '#3 4', '2 3']	['i v6 IIIM43 VIM7 ii%43 V7', 'V65 i v6 IIIM43 VIM7 ii%43 V', 'V65/iv iv(9)', 'V65/III III(9)']	['#7 1', '#3 4', '2 3']	['V65 i', 'V65/iv iv(9)', 'V65/III III(9)']	['1 7 7 6 6 5', '1 7 7 6 6 5']	['i v6 IIIM43 VIM7 ii%43 V7', 'i v6 IIIM43 VIM7 ii%43 V']	('parnasse_01', 0)	('parnasse_01', 20)
521	b	III	4	4	1	25.0	1	0	3 4 1 5	['3 4']	['I6 ii65']	['3 4']	['I6 ii65']	[]	[]	('parnasse_01', 21)	('parnasse_01', 24)
522	b	i	2	2	1	50.0	1	0	#7 1	['#7']	['V65']	['#7']	['V65']	[]	[]	('parnasse_01', 26)	('parnasse_01', 27)
523	b	v	12	11	8	72.7	4	4	2 #7 1 7 6 5 6 5 6 4 5	['#7 1 7 6 5 6 5 6', '4 5']	['V65 i v6 VIM7 V ii%43 V7 VI', 'ii%65 V(64)']	['#7 1', '5 6', '5 6', '4 5']	['V65 i', 'V ii%43', 'V7 VI', 'ii%65 V(64)']	['1 7 6 5', '6 5']	['i v6 VIM7 V', 'ii%43 V7']	('parnasse_01', 28)	('parnasse_01', 39)
524	b	i	8	6	4	66.7	2	2	#7 1 7 6 #7 1	['#7 1 1 7 7 6', '#7']	['V65 i V6(4) v6 V2/iv iv6', 'V65']	['#7 1 1', '#7']	['V65 i V6(4)', 'V65']	['1 1 7 7 6']	['i V6(4) v6 V2/iv iv6']	('parnasse_01', 40)	('parnasse_01', 47)
525	b	v	7	6	2	33.3	1	1	4 3 6 4 5 1	['4 4 3', '4 5']	['ii%65 V2 i6', 'ii%65 V']	['4 5']	['ii%65 V']	['4 4 3']	['ii%65 V2 i6']	('parnasse_01', 48)	('parnasse_01', 54)
526	b	i	27	24	16	66.7	13	3	#3 4 2 3 1 #6 #7 1 3 4 5 6 5 1 #3 4 5 6 5 #3 4 5 6 5	['#3 4', '2 3', '#6 #7 1', '3 4 5 6 6 5', '#3 4 5 6 6 5', '#3 4 5 6 6']	['V65/iv IV(9)', 'V65/III III(9)', 'V65/VII V65 i(9)', 'i6 IV7(9) III+6 VIM7 ii%43 V7', 'V65/iv iv III+6 VIM7 ii%43 V', 'V65/iv iv III+6 VIM7 iv6']	['#3 4', '2 3', '#6 #7 1', '3 4 5 6 6', '#3 4 5 6 6', '#3 4 5 6 6']	['V65/iv IV(9)', 'V65/III III(9)', 'V65/VII V65 i(9)', 'i6 IV7(9) III+6 VIM7 ii%43', 'V65/iv iv III+6 VIM7 ii%43', 'V65/iv iv III+6 VIM7 iv6']	['6 6 5', '6 6 5', '6 6']	['VIM7 ii%43 V7', 'VIM7 ii%43 V', 'VIM7 iv6']	('parnasse_01', 55)	('parnasse_01', 81)
527	b	i	6	6	3	50.0	2	1	1 4 5 1 #7 1	['4 5', '1 #7']	['ii%65 V', 'i V6']	['4 5', '#7']	['ii%65 V', 'V6']	['1 #7']	['i V6']	('parnasse_02', 0)	('parnasse_02', 6)
528	b	v	5	4	1	25.0	1	0	1 4 5 1	['4 5']	['ii%65 V']	['4 5']	['ii%65 V']	[]	[]	('parnasse_02', 7)	('parnasse_02', 11)
529	b	i	9	7	3	42.9	1	2	4 3 5 1 6 7 6	['4 4 3', '6 7 6']	['iv(9) iv i6', 'v(2) v6 iv6(2)']	['6 7']	['v(2) v6']	['4 4 3', '7 6']	['iv(9) iv i6', 'v6 iv6(2)']	('parnasse_02', 12)	('parnasse_02', 20)
530	b	III	6	5	2	40.0	1	1	3 2 5 7 1	['3 3 2', '7']	['I6(2) I6 ii7', 'V65']	['7']	['V65']	['3 3 2']	['I6(2) I6 ii7']	('parnasse_02', 21)	('parnasse_02', 26)
531	b	VII	22	18	7	38.9	5	2	2 1 5 6 7 5 1 2 3 4 2 1 5 1 5 2 6 2	['2 1', '5 5 6 7', '1 1 2 3 4', '2 1']	['V43 I', 'V iii6 vi7 V65', 'I vi6 ii7 V65/IV IV', 'V43 I']	['5 5 6 7', '1 1 2 3 4']	['V iii6 vi7 V65', 'I vi6 ii7 V65/IV IV']	['2 1', '2 1']	['V43 I', 'V43 I']	('parnasse_02', 27)	('parnasse_02', 51)
532	b	v	15	10	6	60.0	0	6	4 3 6 5 4 3 2 1 5 1	['4 3', '6 6 5 5 4 4 3 3 2 1']	['V2 i6', 'VIM7 ii%43 V7 i64 iv7 V2 i6 IV2 V43 i']	[]	[]	['4 3', '6 6 5 5 4 4 3 3 2 1']	['V2 i6', 'VIM7 ii%43 V7 i64 iv7 V2 i6 IV2 V43 i']	('parnasse_02', 52)	('parnasse_02', 66)
533	b	III	21	18	5	27.8	5	0	1 6 2 5 1 2 3 4 5 1 4 5 1 3 6 2 5 1	['1 2 2 3 3 4 4 5', '4 5']	['I ii(4) ii iii7(9) I6 IVM7 ii65 V', 'ii65 V']	['1 2 2 3 3 4 4 5', '4 5']	['I ii(4) ii iii7(9) I6 IVM7 ii65 V', 'ii65 V']	[]	[]	('parnasse_02', 67)	('parnasse_02', 87)
534	b	i	25	15	10	66.7	5	5	3 4 5 6 5 1 5 4 3 2 1 5 1 2 3	['3 4 4 5 5 6 6 5', '5 5 4 4 4 4 3 3 2 1', '1 2 3']	['i6 IV ii6 V III6 VIM7 ii%43 V', 'v(4) v iv(9) iv ii%65 V2 i6 IV2 V43 i', 'IVM65/III V65/III III(9)']	['3 4 4 5 5 6 6', '1 2 3']	['i6 IV ii6 V III6 VIM7 ii%43', 'IVM65/III V65/III III(9)']	['6 6 5', '5 5 4 4 4 4 3 3 2 1']	['VIM7 ii%43 V', 'v(4) v iv(9) iv ii%65 V2 i6 IV2 V43 i']	('parnasse_02', 88)	('parnasse_02', 112)
535	b	iv	21	16	10	62.5	8	2	4 3 4 5 1 #7 1 #6 #7 1 3 4 5 1 2 5	['4 4 4 3 4 4 5', '1 1 #7 1', '#6 #7 1', '3 4 5 5', '1 2']	['iv(4) iv V2 i6 IV7(9) ii6 V7', 'i VI6 V65 i', 'IV65 V65 i(9)', 'i6 ii%65 V V7', 'i v64']	['3 4 4 5', '#7 1', '#6 #7 1', '3 4 5 5', '1 2']	['i6 IV7(9) ii6 V7', 'V65 i', 'IV65 V65 i(9)', 'i6 ii%65 V V7', 'i v64']	['4 4 4 3', '1 1 #7']	['iv(4) iv V2 i6', 'i VI6 V65']	('parnasse_02', 113)	('parnasse_02', 134)
536	b	v	4	4	3	75.0	2	1	4 3 4 5	['4 3 4']	['V2 i6 ii%65']	['3 4']	['i6 ii%65']	['4 3']	['V2 i6']	('parnasse_02', 135)	('parnasse_02', 138)
537	b	i	24	17	9	52.9	2	7	4 3 1 4 5 1 5 4 3 2 1 #7 1 4 3 5 1	['4 3', '4 4 5 5', '5 5 4 4 3 3 2 1 #7 1', '4 3']	['iv7 III+(9)', 'iv(9) iv V(9) V', 'v VIM2 ii%65 V2 i6 iv2 iio ii%2 V65 i', 'V2 i6']	['4 4 5 5', '#7 1']	['iv(9) iv V(9) V', 'V65 i']	['4 3', '5 5 4 4 3 3 2 1 #7', '4 3']	['iv7 III+(9)', 'v VIM2 ii%65 V2 i6 iv2 iio ii%2 V65', 'V2 i6']	('parnasse_02', 139)	('parnasse_02', 162)
538	b	III	16	15	7	46.7	6	1	1 4 5 1 4 5 1 4 5 6 4 3 4 5 1	['4 5', '4 5', '4 5 6', '4 3 4 5 5']	['IV V', 'IV V', 'IV V vi', 'V2 I6 ii65 V(64) V']	['4 5', '4 5', '4 5 6', '3 4 5 5']	['IV V', 'IV V', 'IV V vi', 'I6 ii65 V(64) V']	['4 3']	['V2 I6']	('parnasse_02', 163)	('parnasse_02', 178)
539	b	i	70	49	20	40.8	7	13	1 4 5 1 4 7 3 6 2 5 1 5 1 5 4 3 2 #3 4 1 7 6 5 1 7 6 5 1 #7 5 1 4 7 3 1 4 3 4 5 1 #6 4 #7 5 4 3 4 5 1	['4 5', '5 5 4 3 3 2 2 #3 4 4', '1 1 1 7 7 6 6 5 5', '1 1 7 7 6 6 5 5', '1 #7', '4 4 4 3 4 5 5', '5 4 3 4 5 5']	['IV V', 'v VIM2 ii%65 III+7(9) i6 ii%7 V6/III V65/iv iv(9) iv', 'i(4) i viio6/VII VII v6 VIM7 ii%43 V(64) V', 'i(9) VI6 V7/III III64 VIM7 ii%43 V7 i64', 'i V6', 'iv7 ii65 V2 i6 ii%65 V V7', 'i64 V2 i6 ii%65 V V7']	['4 5', '2 2 #3 4 4', '3 4 5 5', '3 4 5 5']	['IV V', 'ii%7 V6/III V65/iv iv(9) iv', 'i6 ii%65 V V7', 'i6 ii%65 V V7']	['5 5 4 3 3 2 2', '1 1 1 7 7 6 6 5 5', '1 1 7 7 6 6 5 5', '1 #7', '4 4 4 3', '5 4 3']	['v VIM2 ii%65 III+7(9) i6 ii%7 V6/III', 'i(4) i viio6/VII VII v6 VIM7 ii%43 V(64) V', 'i(9) VI6 V7/III III64 VIM7 ii%43 V7 i64', 'i V6', 'iv7 ii65 V2 i6', 'i64 V2 i6']	('parnasse_02', 179)	('parnasse_02', 250)
540	D	I	7	6	3	50.0	0	3	4 3 2 1 5 7	['4 3 2 2 1']	['IV I6 ii7 V43 I']	[]	[]	['4 3 2 2 1']	['IV I6 ii7 V43 I']	('parnasse_03', 0)	('parnasse_03', 7)
541	D	V	12	10	2	20.0	2	0	5 1 3 4 2 5 1 4 5 1	['3 4', '4 5 5']	['I6 IV(9)', 'ii65 V V7']	['3 4', '4 5 5']	['I6 IV(9)', 'ii65 V V7']	[]	[]	('parnasse_03', 8)	('parnasse_03', 19)
542	D	I	5	5	0	0.0	0	0	2 5 1 3 5	[]	[]	[]	[]	[]	[]	('parnasse_03', 21)	('parnasse_03', 25)
543	D	vi	12	11	3	27.3	3	0	#7 1 3 5 3 4 2 5 1 4 5	['#7 1', '3 4', '4 5']	['V65 i(9)', 'i6 IV(9)', 'iv7 V(4)']	['#7 1', '3 4', '4 5']	['V65 i(9)', 'i6 IV(9)', 'iv7 V(4)']	[]	[]	('parnasse_03', 26)	('parnasse_03', 38)
544	D	ii	9	9	2	22.2	1	1	3 1 4 6 5 1 4 5 1	['6 5', '4 5']	['iv6 V7', 'iv7(9) V']	['4 5']	['iv7(9) V']	['6 5']	['iv6 V7']	('parnasse_03', 39)	('parnasse_03', 47)
545	D	I	41	29	14	48.3	5	9	7 1 6 7 1 5 1 3 5 7 2 5 1 5 1 5 7 6 5 4 3 2 1 2 1 7 1 6 5	['7 1', '6 7 1 1', '7 6 6 5 5 4 4 3 3 2 2 1 2 2 1 1 7 7 1', '6']	['V65 I', 'IVM65 V65 I(9) I', 'V6 IV6(2) IV6 V7 I64 ii6(2) ii6 I6(2) I6 ii7 V43 I viio6(2) viio6 vi6(2) vi6 V6(2) V6 vi6', 'V43/V']	['7 1', '6 7 1 1', '1 2 2', '7 7 1']	['V65 I', 'IVM65 V65 I(9) I', 'I viio6(2) viio6', 'V6(2) V6 vi6']	['7 6 6 5 5 4 4 3 3 2 2 1', '2 2 1 1 7 7', '6']	['V6 IV6(2) IV6 V7 I64 ii6(2) ii6 I6(2) I6 ii7 V43 I', 'viio6(2) viio6 vi6(2) vi6 V6(2) V6', 'V43/V']	('parnasse_03', 49)	('parnasse_03', 91)
546	D	v	22	18	7	38.9	4	3	3 1 2 #7 1 5 1 7 6 5 3 4 2 5 1 4 5 1	['1 2', '#7 1', '1 1 7 7 6 6 5', '3 4', '4 5 5']	['i V43', 'V65 i', 'i VI6 VII7 v6 VIM7 ii%43 V', 'i6 IV(9)', 'iv7(9) V(4) V7']	['1 2', '#7 1', '3 4', '4 5 5']	['i V43', 'V65 i', 'i6 IV(9)', 'iv7(9) V(4) V7']	['1 1 7 7 6 6 5']	['i VI6 VII7 v6 VIM7 ii%43 V']	('parnasse_03', 93)	('parnasse_03', 115)
547	D	I	29	27	6	22.2	5	1	5 1 5 1 3 1 5 1 4 3 1 5 1 5 1 5 1 2 3 5 6 7 1 4 2 5 3	['4 3', '1 2 3', '5 5 5 6 7 1']	['V2 I6', 'I V43 I6', 'V(4) V iii6 vi7 V65 I']	['1 2 3', '5 5 5 6 7 1']	['I V43 I6', 'V(4) V iii6 vi7 V65 I']	['4 3']	['V2 I6']	('parnasse_04', 0)	('parnasse_04', 30)
548	D	ii	9	8	1	12.5	1	0	5 3 6 4 5 1 5 1	['4 5']	['ii%65 V7']	['4 5']	['ii%65 V7']	[]	[]	('parnasse_04', 31)	('parnasse_04', 39)
549	D	V	9	9	3	33.3	2	1	1 4 3 1 5 6 4 5 1	['4 3', '5 6', '4 5']	['V2 I6', 'V7 vi', 'IVM7(9) V']	['5 6', '4 5']	['V7 vi', 'IVM7(9) V']	['4 3']	['V2 I6']	('parnasse_04', 40)	('parnasse_04', 48)
550	D	I	24	23	7	30.4	6	1	5 1 2 3 4 5 1 5 1 5 1 5 1 5 1 4 3 1 5 6 4 5 1	['1 2 3 4 5', '4 3', '5 6', '4 5 5']	['I ii7 I6 ii65 V', 'V2 I6', 'V7 vi', 'IVM7(9) V V7']	['1 2 3 4 5', '5 6', '4 5 5']	['I ii7 I6 ii65 V', 'V7 vi', 'IVM7(9) V V7']	['4 3']	['V2 I6']	('parnasse_04', 49)	('parnasse_04', 73)
551	D	vi	18	17	5	29.4	2	3	5 1 5 1 4 7 3 1 4 3 2 1 5 6 4 5 1	['4 3 2 1', '5 6', '4 5 5']	['V2 i6 V43 i', 'V7 VI', 'iv7(9) V V7']	['5 6', '4 5 5']	['V7 VI', 'iv7(9) V V7']	['4 3 2 1']	['V2 i6 V43 i']	('parnasse_04', 75)	('parnasse_04', 93)
552	D	iii	11	10	6	60.0	2	4	1 4 3 2 1 #7 1 4 5 1	['4 3 2 1 #7 1', '4 5 5']	['V2 i6 V43 i V65 i', 'iv7(9) V V7']	['#7 1', '4 5 5']	['V65 i', 'iv7(9) V V7']	['4 3 2 1 #7']	['V2 i6 V43 i V65']	('parnasse_04', 94)	('parnasse_04', 104)
553	D	I	16	14	6	42.9	4	2	1 4 7 1 5 6 5 4 5 3 5 1 2 6	['7 1', '5 6 5 4 5', '1 2 2']	['V6 I', 'I64 ii43 I64 ii65 V', 'I ii(4) ii']	['7 1', '5 6', '4 5', '1 2 2']	['V6 I', 'I64 ii43', 'ii65 V', 'I ii(4) ii']	['6 5 4']	['ii43 I64 ii65']	('parnasse_05', 0)	('parnasse_05', 15)
554	D	V	6	6	4	66.7	2	2	5 6 5 4 5 3	['5 6 5 4 5']	['V7 ii43 I64 ii65 V']	['5 6', '4 5']	['V7 ii43', 'ii65 V']	['6 5 4']	['ii43 I64 ii65']	('parnasse_05', 16)	('parnasse_05', 21)
555	D	I	17	9	4	44.4	4	0	5 6 4 5 3 1 2 7 1	['5 6', '4 4 5', '1 2', '7 1 1 1 1 1 1 1']	['iii6 vi', 'IV ii6 V', 'vi6 ii', 'V65 I V7/IV IV64(9) IV64 I V7/IV IV64(9)']	['5 6', '4 4 5', '1 2', '7 1 1 1 1 1 1 1']	['iii6 vi', 'IV ii6 V', 'vi6 ii', 'V65 I V7/IV IV64(9) IV64 I V7/IV IV64(9)']	[]	[]	('parnasse_05', 23)	('parnasse_05', 39)
556	D	IV	6	4	2	50.0	1	1	5 4 5 1	['5 4 5']	['V IVM7(9) V']	['4 5']	['IVM7(9) V']	['5 4']	['V IVM7(9)']	('parnasse_05', 40)	('parnasse_05', 46)
557	D	ii	17	15	9	60.0	9	0	3 4 5 6 3 #7 1 5 6 #6 7 #7 1 5 1	['3 4 5 6', '#7 1', '5 5 6 6 #6 7 #7 1']	['i6 ii6 III+6 VI', 'V65 i', 'V III+6 VIM7 iv6 V65/VII VII #viio7 i']	['3 4 5 6', '#7 1', '5 5 6 6 #6 7 #7 1']	['i6 ii6 III+6 VI', 'V65 i', 'V III+6 VIM7 iv6 V65/VII VII #viio7 i']	[]	[]	('parnasse_05', 47)	('parnasse_05', 64)
558	D	I	38	26	17	65.4	17	0	7 1 6 7 1 5 3 4 #4 5 6 7 1 4 5 1 3 4 #4 5 6 7 1 4 5 1	['7 1', '6 7 1 1', '3 4 4 #4 5 5 6 7 1', '4 5 5', '3 4 4 #4 5 5 6 7 1', '4 5']	['V65 I', 'IV65 V65 I(9) I', 'V65/IV IV(4) IV V65/V V(4) V IV6 V65 I', 'ii65 V V7', 'V65/IV IV(4) IV V65/V V(4) V IV6 V65 I', 'ii65 V']	['7 1', '6 7 1 1', '3 4 4 #4 5 5 6 7 1', '4 5 5', '3 4 4 #4 5 5 6 7 1', '4 5']	['V65 I', 'IV65 V65 I(9) I', 'V65/IV IV(4) IV V65/V V(4) V IV6 V65 I', 'ii65 V V7', 'V65/IV IV(4) IV V65/V V(4) V IV6 V65 I', 'ii65 V']	[]	[]	('parnasse_05', 66)	('parnasse_05', 105)
559	D	I	7	7	3	42.9	3	0	1 5 1 5 6 7 1	['5 6 7']	['V vi7 V65']	['5 6 7']	['V vi7 V65']	[]	[]	('parnasse_06', 0)	('parnasse_06', 7)
560	D	V	23	23	11	47.8	9	2	2 3 #4 5 6 7 1 3 4 1 5 3 6 4 1 6 5 1 7 1 4 5 1	['2 3 #4 5 6 7 1', '3 4', '6 5', '1 7 1', '4 5']	['V/V I6 V65/V V vi7 V65 I', 'I6 ii65', 'V43/V V', 'I V65 I', 'ii65 V']	['2 3 #4 5 6 7 1', '3 4', '7 1', '4 5']	['V/V I6 V65/V V vi7 V65 I', 'I6 ii65', 'V65 I', 'ii65 V']	['6 5', '1 7']	['V43/V V', 'I V65']	('parnasse_06', 8)	('parnasse_06', 31)
561	D	iii	1	1	0	0.0	0	0	1	[]	[]	[]	[]	[]	[]	('parnasse_06', 33)	('parnasse_06', 33)
562	D	VII	10	9	4	44.4	4	0	4 5 6 7 5 1 4 5 1	['4 5 6 6 7', '4 5']	['ii%65 V IV6(2) IV6 V65', 'iv7(9) V']	['4 5 6 6 7', '4 5']	['ii%65 V IV6(2) IV6 V65', 'iv7(9) V']	[]	[]	('parnasse_06', 34)	('parnasse_06', 43)
563	D	iii	15	14	7	50.0	6	1	1 4 5 4 5 6 4 5 1 5 6 4 5 1	['4 5 4 5 5 6', '4 5', '5 6', '4 5']	['ii%65 V ii%65 V III+6 VI', 'ii%65 V', 'III+6 VI', 'ii%65 V']	['4 5', '4 5 5 6', '4 5', '5 6', '4 5']	['ii%65 V', 'ii%65 V III+6 VI', 'ii%65 V', 'III+6 VI', 'ii%65 V']	['5 4']	['V ii%65']	('parnasse_06', 45)	('parnasse_06', 61)
564	b	i	3	3	0	0.0	0	0	1 5 1	[]	[]	[]	[]	[]	[]	('parnasse_07', 0)	('parnasse_07', 2)
565	b	v	10	10	7	70.0	1	6	5 1 #7 5 4 3 2 1 #7 1	['1 #7', '5 4 3 2 1 #7']	['i V6', 'V iv i6 #viio6 i #viio']	['#7']	['#viio']	['1 #7', '5 4 3 2 1 #7']	['i V6', 'V iv i6 #viio6 i #viio']	('parnasse_07', 3)	('parnasse_07', 12)
566	b	i	20	15	9	60.0	3	6	5 1 3 2 5 6 5 4 3 2 3 1 #7 1 6	['3 2', '5 5 6 5 5 4 4 3 3 2 3 3', '1 #7 1']	['i6 V43', 'V7 III+6 ii%43 i64 VIM2 ii%65 V2 i6 IV2 V43 i6(9) i6', 'ii%2 V65 i']	['5 5 6', '2 3 3', '#7 1']	['V7 III+6 ii%43', 'V43 i6(9) i6', 'V65 i']	['3 2', '6 5 5 4 4 3 3 2', '1 #7']	['i6 V43', 'ii%43 i64 VIM2 ii%65 V2 i6 IV2 V43', 'ii%2 V65']	('parnasse_07', 13)	('parnasse_07', 33)
567	b	III	8	7	2	28.6	2	0	5 6 4 5 1 5 1	['5 5 6', '4 5']	['V iii6 vi', 'ii65 V']	['5 5 6', '4 5']	['V iii6 vi', 'ii65 V']	[]	[]	('parnasse_07', 34)	('parnasse_07', 42)
568	b	VII	16	16	10	62.5	5	5	6 5 6 5 4 1 6 7 1 3 4 6 5 4 5 1	['6 5 6 5 4', '6 7 1', '3 4', '6 5 4 5']	['IV6 V ii43 I64 IV', 'vi7 V65 I(94)', 'I6 IV(97)', 'ii64 V7 IVM7(9) V']	['5 6', '6 7 1', '3 4', '4 5']	['V ii43', 'vi7 V65 I(94)', 'I6 IV(97)', 'IVM7(9) V']	['6 5', '6 5 4', '6 5 4']	['IV6 V', 'ii43 I64 IV', 'ii64 V7 IVM7(9)']	('parnasse_07', 43)	('parnasse_07', 58)
569	b	i	20	18	12	66.7	4	8	4 6 5 #6 #7 1 4 3 2 1 7 6 5 1 5 4 5 1	['6 5 5 #6 #7 1 1', '4 3 2 1 7 6 5', '5 4 5']	['iv6 V(97) i64 #vi%7 V65 i(94) i', 'ii%65 i6 V43 i v6 iv6 V', 'v iv V']	['5 5 #6 #7 1 1', '4 5']	['V(97) i64 #vi%7 V65 i(94) i', 'iv V']	['6 5 5', '4 3 2 1 7 6 5', '5 4']	['iv6 V(97) i64', 'ii%65 i6 V43 i v6 iv6 V', 'v iv']	('parnasse_07', 60)	('parnasse_07', 80)
570	b	iv	20	16	7	43.8	4	3	5 #6 #7 1 4 #7 5 3 #7 1 4 3 2 1 5 1	['5 #6 #7 1', '#7 1 1', '4 4 3 3 2 1']	['V7 #vi%7 V65 i', 'V65 i(94) i', 'V2(64) V2 i6 #vio64 V43 i']	['5 #6 #7 1', '#7 1 1']	['V7 #vi%7 V65 i', 'V65 i(94) i']	['4 4 3 3 2 1']	['V2(64) V2 i6 #vio64 V43 i']	('parnasse_07', 81)	('parnasse_07', 102)
